Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltes Rebudes,Val,Possesions,Ritme,OER,% TC Efec,% Jugada,Frec. TL,% Reb Def,% Reb Of,% Assis,% Perd,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Faltes Ofensives,% Perd pase,%Perd pilota,%Perd altres,ORB_wt,AssistFT,Assist2P,Assist3P,% AssistFT,%Assist2P,%Assist3P,Punts amb assist,OER amb assist,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC
COCHESINTERNET.NET CB ALPICAT Equipo,['Mitjana'],21.0,201.19,71.19,19.0,39.95,0.48,6.24,26.57,0.23,14.48,24.29,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.86,0.0,0.0,74.1,0.51,96.08,42.63,43.77,21.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,25.24,66.52,0.38
COCHESINTERNET.NET CB ALPICAT Equipo Rival,['Mitjana Rival'],21.0,201.19,64.38,15.38,38.57,0.4,6.62,24.57,0.27,13.76,22.9,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.24,0.0,0.0,70.29,0.49,91.6,40.08,41.08,21.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,22.0,63.14,0.35
GRUP VIA - CB ARTES Equipo,['Mitjana'],21.0,200.0,70.05,16.57,34.1,0.49,8.29,27.52,0.3,12.05,19.29,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,0.0,0.0,67.29,0.49,104.1,47.06,45.41,19.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,24.86,61.62,0.4
GRUP VIA - CB ARTES Equipo Rival,['Mitjana Rival'],21.0,200.0,63.14,16.1,39.43,0.41,5.95,23.24,0.26,13.1,21.57,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.71,0.0,0.0,69.24,0.51,91.2,39.93,41.16,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,22.05,62.67,0.35
LA SALLE MANRESA S.GOL Equipo,['Mitjana'],21.0,201.19,70.0,17.62,36.76,0.48,7.62,27.57,0.28,11.9,18.19,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.24,0.0,0.0,69.43,0.49,100.82,45.15,44.19,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,25.24,64.33,0.39
LA SALLE MANRESA S.GOL Equipo Rival,['Mitjana Rival'],21.0,201.19,69.67,19.95,43.9,0.45,6.62,23.57,0.28,9.9,16.86,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.95,0.0,0.0,71.86,0.51,96.95,44.28,43.34,14.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,26.57,67.48,0.39
LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS Equipo,['Mitjana'],21.0,200.0,64.29,16.05,38.33,0.42,4.9,21.14,0.23,17.48,26.05,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.48,0.0,0.0,68.1,0.51,94.41,39.35,43.27,29.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,20.95,59.48,0.35
LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS Equipo Rival,['Mitjana Rival'],21.0,200.0,61.1,15.81,37.33,0.42,5.95,21.95,0.27,11.62,18.05,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.76,0.0,0.0,64.52,0.49,94.69,41.73,42.2,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,21.76,59.29,0.37
NOU BASQUET OLESA A Equipo,['Mitjana'],20.0,201.25,73.95,20.75,42.45,0.49,6.1,19.45,0.31,14.05,22.2,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,0.0,0.0,68.8,0.49,107.49,48.3,48.79,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,26.85,61.9,0.43
NOU BASQUET OLESA A Equipo Rival,['Mitjana Rival'],20.0,201.25,65.65,17.1,39.65,0.43,6.5,25.0,0.26,11.95,19.7,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.05,0.0,0.0,70.35,0.51,93.32,41.53,41.72,18.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,23.6,64.65,0.37
PUJOL CB MOLLERUSSA Equipo,['Mitjana'],20.0,201.25,61.6,15.55,39.4,0.39,5.8,23.6,0.25,13.1,20.5,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.15,0.0,0.0,69.1,0.48,89.15,38.49,40.0,20.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,21.35,63.0,0.34
PUJOL CB MOLLERUSSA Equipo Rival,['Mitjana Rival'],20.0,201.25,74.95,18.0,37.15,0.48,8.65,30.3,0.29,13.0,21.3,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,0.0,0.0,73.7,0.52,101.7,45.92,44.59,19.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,26.65,67.45,0.4
SD ESPANYOL Equipo,['Mitjana'],21.0,201.19,71.1,18.05,38.38,0.47,6.86,24.19,0.28,14.43,24.24,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.71,0.0,0.0,70.29,0.51,101.15,45.28,45.68,23.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,24.9,62.57,0.4
SD ESPANYOL Equipo Rival,['Mitjana Rival'],21.0,201.19,64.43,17.76,38.05,0.47,6.05,25.29,0.24,10.76,16.19,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.24,0.0,0.0,67.62,0.49,95.28,42.37,42.34,16.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,23.81,63.33,0.38
TERRA ENDINS CB VILATORRADA Equipo,['Mitjana'],21.0,200.0,69.57,17.38,40.52,0.43,6.76,25.0,0.27,14.52,22.81,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.24,0.0,0.0,72.52,0.51,95.93,42.01,42.95,22.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,24.14,65.52,0.37
TERRA ENDINS CB VILATORRADA Equipo Rival,['Mitjana Rival'],21.0,200.0,72.71,16.76,34.95,0.48,8.62,27.62,0.31,13.33,21.43,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.19,0.0,0.0,69.1,0.49,105.24,47.45,46.0,21.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,25.38,62.57,0.41
VEDRUNA GRACIA A Equipo,['Mitjana'],21.0,201.19,67.48,16.14,33.1,0.49,7.52,26.14,0.29,12.62,19.62,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.52,0.0,0.0,65.14,0.48,103.58,46.3,45.49,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,23.67,59.24,0.4
VEDRUNA GRACIA A Equipo Rival,['Mitjana Rival'],21.0,201.19,69.86,18.43,38.14,0.48,6.86,25.81,0.27,12.43,19.71,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.86,0.0,0.0,69.71,0.52,100.2,44.9,44.68,19.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,25.29,63.95,0.4
