Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltes Rebudes,Val,Possesions,Ritme,OER,% TC Efec,% Jugada,Frec. TL,% Reb Def,% Reb Of,% Assis,% Perd,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Faltes Ofensives,% Perd pase,%Perd pilota,%Perd altres,ORB_wt,AssistFT,Assist2P,Assist3P,% AssistFT,%Assist2P,%Assist3P,Punts amb assist,OER amb assist,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC
COCHESINTERNET.NET CB ALPICAT Equipo,['Mitjana'],23.0,201.09,71.22,19.0,40.04,0.47,6.17,26.74,0.23,14.7,24.39,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,77.48,0.51,91.92,42.32,43.62,22.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,25.17,66.78,0.38
COCHESINTERNET.NET CB ALPICAT Equipo Rival,['Mitjana Rival'],23.0,201.09,64.04,15.48,38.7,0.4,6.48,25.22,0.26,13.65,22.61,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.35,0.0,0.0,73.83,0.49,86.75,39.42,40.55,21.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,21.96,63.91,0.34
GRUP VIA - CB ARTES Equipo,['Mitjana'],23.0,200.0,70.04,16.52,34.22,0.48,8.35,27.43,0.3,11.96,19.39,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.09,0.0,0.0,70.17,0.49,99.81,47.11,45.36,19.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,24.87,61.65,0.4
GRUP VIA - CB ARTES Equipo Rival,['Mitjana Rival'],23.0,200.0,63.13,16.0,39.22,0.41,6.04,23.04,0.26,13.0,21.35,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.87,0.0,0.0,71.65,0.51,88.11,40.26,41.35,20.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,22.04,62.26,0.35
LA SALLE MANRESA S.GOL Equipo,['Mitjana'],23.0,201.09,69.26,17.78,37.26,0.48,7.3,27.78,0.26,11.78,18.13,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.48,0.0,0.0,73.0,0.49,94.88,44.18,43.5,18.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,25.09,65.04,0.39
LA SALLE MANRESA S.GOL Equipo Rival,['Mitjana Rival'],23.0,201.09,69.91,19.78,43.65,0.45,6.7,24.09,0.28,10.26,17.35,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.09,0.0,0.0,75.35,0.51,92.79,44.03,43.2,15.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,26.48,67.74,0.39
LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS Equipo,['Mitjana'],23.0,200.0,64.52,16.26,38.39,0.42,5.04,21.0,0.24,16.87,25.61,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.91,0.0,0.0,70.65,0.51,91.32,40.12,43.59,28.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,21.3,59.39,0.36
LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS Equipo Rival,['Mitjana Rival'],23.0,200.0,62.52,16.04,36.91,0.43,6.17,22.22,0.28,11.91,18.87,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.74,0.0,0.0,67.39,0.49,92.77,42.79,43.1,20.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,22.22,59.13,0.38
NOU BASQUET OLESA A Equipo,['Mitjana'],22.0,201.14,73.64,20.32,42.36,0.48,6.36,19.82,0.32,13.82,21.91,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.45,0.0,0.0,71.82,0.49,102.53,48.03,48.28,22.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,26.68,62.18,0.43
NOU BASQUET OLESA A Equipo Rival,['Mitjana Rival'],22.0,201.14,65.82,17.18,39.91,0.43,6.55,25.09,0.26,11.82,19.23,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.68,0.0,0.0,73.45,0.51,89.6,41.54,41.65,18.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,23.73,65.0,0.37
PUJOL CB MOLLERUSSA Equipo,['Mitjana'],22.0,201.14,61.82,15.36,38.68,0.4,5.86,23.5,0.25,13.5,20.86,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.86,0.0,0.0,71.32,0.48,86.68,38.85,40.46,21.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,21.23,62.18,0.34
PUJOL CB MOLLERUSSA Equipo Rival,['Mitjana Rival'],22.0,201.14,74.14,18.0,37.59,0.48,8.45,30.0,0.28,12.77,20.91,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,76.77,0.52,96.57,45.39,44.17,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,26.45,67.59,0.39
SD ESPANYOL Equipo,['Mitjana'],23.0,202.17,71.48,17.96,37.52,0.48,6.87,24.52,0.28,14.96,24.43,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.52,0.0,0.0,72.78,0.51,98.21,45.55,46.13,24.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,24.83,62.04,0.4
SD ESPANYOL Equipo Rival,['Mitjana Rival'],23.0,202.17,64.83,17.87,38.17,0.47,6.13,25.35,0.24,10.7,16.04,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.39,0.0,0.0,70.57,0.49,91.87,42.61,42.47,16.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,24.0,63.52,0.38
TERRA ENDINS CB VILATORRADA Equipo,['Mitjana'],23.0,200.0,69.22,17.43,40.43,0.43,6.74,25.3,0.27,14.13,22.17,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.39,0.0,0.0,75.48,0.51,91.71,41.9,42.72,21.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,24.17,65.74,0.37
TERRA ENDINS CB VILATORRADA Equipo Rival,['Mitjana Rival'],23.0,200.0,72.91,16.48,34.87,0.47,8.74,27.43,0.32,13.74,21.91,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.83,0.0,0.0,71.91,0.49,101.39,47.49,46.1,22.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,25.22,62.3,0.4
VEDRUNA GRACIA A Equipo,['Mitjana'],23.0,201.09,67.65,16.0,32.43,0.49,7.65,26.35,0.29,12.7,19.7,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.39,0.0,0.0,67.43,0.48,100.32,46.75,45.81,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,23.65,58.78,0.4
VEDRUNA GRACIA A Equipo Rival,['Mitjana Rival'],23.0,201.09,71.17,18.43,38.26,0.48,7.3,26.61,0.27,12.39,19.48,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.74,0.0,0.0,73.43,0.52,96.92,45.31,44.73,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,25.74,64.87,0.4
