Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltes Rebudes,Val,Possesions,Ritme,OER,% TC Efec,% Jugada,Frec. TL,% Reb Def,% Reb Of,% Assis,% Perd,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Faltes Ofensives,% Perd pase,%Perd pilota,%Perd altres,ORB_wt,AssistFT,Assist2P,Assist3P,% AssistFT,%Assist2P,%Assist3P,Punts amb assist,OER amb assist,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC
CB.CIUTAT VELLA Equipo Rival,['Mitjana Rival'],20.0,201.25,67.9,17.3,35.6,0.49,5.95,23.7,0.25,15.45,25.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25,0.0,0.0,70.3,0.5,96.59,44.22,45.87,26.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,23.25,59.3,0.39
GRUP VIA - CB ARTES Equipo,['Mitjana'],20.0,200.0,69.95,18.2,37.25,0.49,6.55,24.25,0.27,13.9,20.95,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,0.0,0.0,70.7,0.49,98.94,45.57,46.05,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,24.75,61.5,0.4
GRUP VIA - CB ARTES Equipo Rival,['Mitjana Rival'],20.0,200.0,64.05,18.95,42.3,0.45,4.7,20.3,0.23,12.05,22.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.45,0.0,0.0,72.25,0.51,88.65,41.53,42.93,19.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,23.65,62.6,0.38
IBERSOFAS - CB ARGENTONA  A Equipo,['Mitjana'],20.0,200.0,72.75,17.4,36.75,0.47,7.1,25.4,0.28,16.65,25.3,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.55,0.0,0.0,73.25,0.51,99.32,45.13,46.27,26.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,24.5,62.15,0.39
IBERSOFAS - CB ARGENTONA  A Equipo Rival,['Mitjana Rival'],20.0,200.0,68.45,16.5,36.85,0.45,6.85,24.2,0.28,14.9,23.65,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1,0.0,0.0,71.45,0.49,95.8,43.86,44.7,24.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,23.35,61.05,0.38
MARISTES ADEMAR Equipo,['Mitjana'],20.0,201.25,66.3,17.65,38.95,0.45,5.95,20.8,0.29,13.15,21.7,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,0.0,0.0,69.25,0.49,95.74,44.48,45.2,22.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,23.6,59.75,0.39
MARISTES ADEMAR Equipo Rival,['Mitjana Rival'],20.0,201.25,64.1,15.5,38.15,0.41,6.2,23.3,0.27,14.5,21.5,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,0.0,0.0,70.9,0.51,90.41,40.36,41.95,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,21.7,61.45,0.35
TERRA ENDINS CB VILATORRADA Equipo,['Mitjana'],20.0,200.0,60.95,15.6,33.85,0.46,6.05,26.05,0.23,11.6,18.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,0.0,0.0,67.8,0.49,89.9,41.19,41.64,19.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,21.65,59.9,0.36
TERRA ENDINS CB VILATORRADA Equipo Rival,['Mitjana Rival'],20.0,200.0,71.85,18.95,39.6,0.48,7.05,21.8,0.32,12.8,21.7,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.85,0.0,0.0,70.9,0.51,101.34,48.09,47.4,20.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,26.0,61.4,0.42
U.E. CLARET A Equipo,['Mitjana'],20.0,201.25,68.6,15.8,35.6,0.44,7.05,24.4,0.29,15.85,27.75,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,0.0,0.0,72.2,0.52,95.01,43.96,44.88,26.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,22.85,60.0,0.38
U.E. CLARET A Equipo Rival,['Mitjana Rival'],20.0,201.25,61.2,14.95,35.95,0.42,5.8,22.0,0.26,13.9,22.55,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1,0.0,0.0,67.85,0.48,90.2,40.81,42.47,23.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,20.75,57.95,0.36
UB SANT ADRIA A Equipo,['Mitjana'],20.0,201.25,66.9,15.75,37.75,0.42,7.05,26.85,0.26,14.25,23.35,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0,74.85,0.51,89.38,40.75,41.55,22.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,22.8,64.6,0.35
UB SANT ADRIA A Equipo Rival,['Mitjana Rival'],20.0,201.25,66.8,17.55,38.9,0.45,6.2,24.9,0.25,13.1,21.35,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,73.15,0.49,91.32,42.08,42.87,20.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,23.75,63.8,0.37
UE MATARO  - TC Equipo,['Mitjana'],20.0,200.0,68.25,16.7,35.85,0.47,7.2,27.1,0.27,13.25,23.7,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.95,0.0,0.0,73.35,0.5,93.05,43.69,43.54,21.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,23.9,62.95,0.38
UE MATARO  - TC Equipo Rival,['Mitjana Rival'],20.0,200.0,68.25,17.5,40.55,0.43,6.7,24.1,0.28,13.15,19.9,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.15,0.0,0.0,73.4,0.5,92.98,42.61,43.03,20.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,24.2,64.65,0.37
