Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltes Rebudes,Val,Possesions,Ritme,OER,% TC Efec,% Jugada,Frec. TL,% Reb Def,% Reb Of,% Assis,% Perd,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Faltes Ofensives,% Perd pase,%Perd pilota,%Perd altres,ORB_wt,AssistFT,Assist2P,Assist3P,% AssistFT,%Assist2P,%Assist3P,Punts amb assist,OER amb assist,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC
MARISTES ADEMAR Equipo,['Mitjana'],11.0,200.0,62.09,17.0,38.18,0.45,5.27,19.73,0.27,12.27,21.36,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.45,0.0,0.0,67.27,0.48,92.3,43.01,44.05,21.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,22.27,57.91,0.38
MARISTES ADEMAR Equipo Rival,['Mitjana Rival'],11.0,200.0,64.18,16.09,39.18,0.41,5.91,23.09,0.26,14.27,21.09,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.36,0.0,0.0,71.55,0.52,89.71,40.07,41.8,22.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,22.0,62.27,0.35
TERRA ENDINS CB VILATORRADA Equipo,['Mitjana'],11.0,200.0,60.0,14.27,32.27,0.44,6.18,25.55,0.24,12.91,19.64,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.36,0.0,0.0,66.45,0.49,90.29,40.72,41.7,22.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,20.45,57.82,0.35
TERRA ENDINS CB VILATORRADA Equipo Rival,['Mitjana Rival'],11.0,200.0,69.73,18.45,40.09,0.46,6.27,19.27,0.33,14.0,24.27,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,70.0,0.51,99.61,46.94,47.34,23.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,24.73,59.36,0.42
U.E. CLARET A Equipo,['Mitjana'],11.0,202.27,69.27,16.73,36.82,0.45,6.27,22.82,0.27,17.0,28.91,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.09,0.0,0.0,72.27,0.51,95.85,43.83,45.79,28.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,23.0,59.64,0.39
U.E. CLARET A Equipo Rival,['Mitjana Rival'],11.0,202.27,61.36,14.64,37.82,0.39,6.09,21.73,0.28,13.82,22.36,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.82,0.0,0.0,69.36,0.49,88.47,39.92,41.42,23.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,20.73,59.55,0.35
UB SANT ADRIA A Equipo,['Mitjana'],11.0,202.27,64.55,15.91,39.0,0.41,6.27,24.73,0.25,13.91,24.09,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.09,0.0,0.0,74.27,0.5,86.9,39.73,41.02,21.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,22.18,63.73,0.35
UB SANT ADRIA A Equipo Rival,['Mitjana Rival'],11.0,202.27,68.36,18.27,40.0,0.46,5.82,23.09,0.25,14.36,22.91,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.82,0.0,0.0,73.09,0.5,93.53,42.8,44.26,22.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,24.09,63.09,0.38
UE MATARO  - TC Equipo,['Mitjana'],11.0,200.0,68.91,18.45,37.18,0.5,6.55,25.82,0.25,12.36,22.73,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.82,0.0,0.0,73.0,0.51,94.4,44.88,44.67,19.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,25.0,63.0,0.4
UE MATARO  - TC Equipo Rival,['Mitjana Rival'],11.0,200.0,71.73,18.55,39.0,0.48,7.73,24.82,0.31,11.45,17.73,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.09,0.0,0.0,71.55,0.49,100.25,47.22,45.8,17.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,26.27,63.82,0.41
