Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,Poss,Ritme,OER,% TC Efec,% Jugada,Frec. TL,UsT3
CB SANTA COLOMA A Equipo,['Mitjana'],10.0,200.0,68.9,18.2,39.9,0.46,6.0,24.0,0.25,14.5,20.9,0.69,26.0,73.0,0.5,94.38,42.57,43.97,22.69,0.38
CB SANTA COLOMA A Equipo Rival,['Mitjana Rival'],10.0,200.0,71.0,17.3,38.8,0.45,6.1,22.6,0.27,18.1,28.4,0.64,21.2,73.8,0.5,96.21,43.08,45.72,29.48,0.37
CB.CIUTAT VELLA Equipo,['Mitjana'],11.0,200.0,68.82,15.55,38.73,0.4,7.55,21.36,0.35,15.09,25.27,0.6,22.45,71.18,0.51,96.68,44.7,44.96,25.11,0.36
CB.CIUTAT VELLA Equipo Rival,['Mitjana Rival'],11.0,200.0,69.55,17.73,35.0,0.51,6.0,23.45,0.26,16.09,25.64,0.63,24.82,69.73,0.49,99.74,45.72,47.39,27.53,0.4
GRUP VIA - CB ARTES Equipo,['Mitjana'],11.0,200.0,70.91,18.27,38.0,0.48,6.64,23.73,0.28,14.45,22.0,0.66,21.09,71.36,0.5,99.36,45.73,46.33,23.42,0.38
GRUP VIA - CB ARTES Equipo Rival,['Mitjana Rival'],11.0,200.0,61.55,19.0,43.09,0.44,4.0,19.0,0.21,11.55,21.73,0.53,21.73,71.64,0.5,85.91,40.26,42.08,18.59,0.31
IBERSOFAS - CB ARGENTONA  A Equipo,['Mitjana'],11.0,200.0,77.09,19.18,37.27,0.51,6.73,24.91,0.27,18.55,28.64,0.65,23.18,74.73,0.51,103.16,47.08,48.81,29.82,0.4
IBERSOFAS - CB ARGENTONA  A Equipo Rival,['Mitjana Rival'],11.0,200.0,70.18,17.64,38.09,0.46,6.73,23.0,0.29,14.73,25.27,0.58,25.45,72.18,0.49,97.23,45.39,45.94,24.11,0.38
MARISTES ADEMAR Equipo,['Mitjana'],11.0,200.0,62.09,17.0,38.18,0.45,5.27,19.73,0.27,12.27,21.36,0.57,22.45,67.27,0.48,92.3,43.01,44.05,21.19,0.34
MARISTES ADEMAR Equipo Rival,['Mitjana Rival'],11.0,200.0,64.18,16.09,39.18,0.41,5.91,23.09,0.26,14.27,21.09,0.68,21.36,71.55,0.52,89.71,40.07,41.8,22.92,0.37
TERRA ENDINS CB VILATORRADA Equipo,['Mitjana'],11.0,200.0,60.0,14.27,32.27,0.44,6.18,25.55,0.24,12.91,19.64,0.66,22.36,66.45,0.49,90.29,40.72,41.7,22.33,0.44
TERRA ENDINS CB VILATORRADA Equipo Rival,['Mitjana Rival'],11.0,200.0,69.73,18.45,40.09,0.46,6.27,19.27,0.33,14.0,24.27,0.58,22.0,70.0,0.51,99.61,46.94,47.34,23.58,0.32
U.E. CLARET A Equipo,['Mitjana'],11.0,202.27,69.27,16.73,36.82,0.45,6.27,22.82,0.27,17.0,28.91,0.59,23.09,72.27,0.51,95.85,43.83,45.79,28.51,0.38
U.E. CLARET A Equipo Rival,['Mitjana Rival'],11.0,202.27,61.36,14.64,37.82,0.39,6.09,21.73,0.28,13.82,22.36,0.62,24.82,69.36,0.49,88.47,39.92,41.42,23.21,0.36
UB SANT ADRIA A Equipo,['Mitjana'],11.0,202.27,64.55,15.91,39.0,0.41,6.27,24.73,0.25,13.91,24.09,0.58,22.09,74.27,0.5,86.9,39.73,41.02,21.83,0.39
UB SANT ADRIA A Equipo Rival,['Mitjana Rival'],11.0,202.27,68.36,18.27,40.0,0.46,5.82,23.09,0.25,14.36,22.91,0.63,21.82,73.09,0.5,93.53,42.8,44.26,22.77,0.37
UE MATARO  - TC Equipo,['Mitjana'],11.0,200.0,68.91,18.45,37.18,0.5,6.55,25.82,0.25,12.36,22.73,0.54,19.82,73.0,0.51,94.4,44.88,44.67,19.62,0.41
UE MATARO  - TC Equipo Rival,['Mitjana Rival'],11.0,200.0,71.73,18.55,39.0,0.48,7.73,24.82,0.31,11.45,17.73,0.65,21.09,71.55,0.49,100.25,47.22,45.8,17.95,0.39
