Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltes Rebudes,Val,Possesions,Ritme,OER,% TC Efec,% Jugada,Frec. TL,% Reb Def,% Reb Of,% Assis,% Perd,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Faltes Ofensives,% Perd pase,%Perd pilota,%Perd altres,ORB_wt,AssistFT,Assist2P,Assist3P,% AssistFT,%Assist2P,%Assist3P,Punts amb assist,OER amb assist,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC
CB CERDANYOLA AL DIA A Equipo Rival,['Mitjana Rival'],22.0,200.0,64.5,15.86,38.18,0.42,7.05,26.23,0.27,11.64,19.32,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.59,0.0,0.0,69.95,0.5,92.2,41.04,40.78,18.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,22.91,64.41,0.36
CB TARRAGONA B Equipo,['Mitjana'],22.0,201.14,65.68,15.86,36.18,0.44,7.0,25.95,0.27,12.95,19.68,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.14,0.0,0.0,67.95,0.5,96.66,42.43,42.59,20.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,22.86,62.14,0.37
CB TARRAGONA B Equipo Rival,['Mitjana Rival'],22.0,201.14,62.41,17.27,39.55,0.44,5.36,22.36,0.24,11.77,18.86,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.36,0.0,0.0,67.36,0.5,92.65,40.9,41.92,19.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,22.64,61.91,0.37
CLOTET SUZUKI SANT BOI A Equipo,['Mitjana'],22.0,202.27,65.09,17.68,41.18,0.43,5.23,21.09,0.25,14.05,20.91,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.86,0.0,0.0,68.59,0.5,94.9,40.99,43.0,22.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,22.91,62.27,0.37
CLOTET SUZUKI SANT BOI A Equipo Rival,['Mitjana Rival'],22.0,202.27,66.95,17.95,39.73,0.45,6.05,22.27,0.27,12.91,21.36,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.73,0.0,0.0,68.5,0.5,97.74,43.59,44.24,20.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,24.0,62.0,0.39
CLUB NATACIO SABADELL A Equipo,['Mitjana'],22.0,200.0,71.5,16.09,37.18,0.43,8.09,27.91,0.29,15.05,22.45,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.05,0.0,0.0,71.95,0.52,99.37,43.37,43.45,23.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,24.18,65.09,0.37
CLUB NATACIO SABADELL A Equipo Rival,['Mitjana Rival'],22.0,200.0,66.36,17.0,37.09,0.46,5.73,20.32,0.28,15.18,23.77,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.09,0.0,0.0,65.14,0.48,101.88,44.58,46.32,26.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,22.73,57.41,0.4
CLUB NATACIO TERRASSA A Equipo,['Mitjana'],22.0,200.0,59.73,18.36,42.95,0.43,4.32,19.32,0.22,10.05,17.64,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55,0.0,0.0,67.23,0.51,88.84,39.89,41.01,16.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,22.68,62.27,0.36
CLUB NATACIO TERRASSA A Equipo Rival,['Mitjana Rival'],22.0,200.0,62.82,15.82,36.68,0.43,5.0,19.14,0.26,16.18,25.77,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.45,0.0,0.0,64.45,0.49,97.46,41.78,44.91,28.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,20.82,55.82,0.37
REUS PLOMS SALLE Equipo,['Mitjana'],22.0,200.0,63.91,14.55,34.64,0.42,8.05,28.0,0.29,10.68,19.5,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.59,0.0,0.0,68.36,0.5,93.48,42.49,40.88,17.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,22.59,62.64,0.36
REUS PLOMS SALLE Equipo Rival,['Mitjana Rival'],22.0,200.0,68.95,20.41,41.32,0.49,4.95,20.45,0.24,13.27,23.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.73,0.0,0.0,69.0,0.5,99.93,45.07,46.38,21.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,25.36,61.77,0.41
TERRA ENDINS CB VILATORRADA Equipo,['Mitjana'],22.0,202.27,76.77,17.86,39.0,0.46,7.64,24.73,0.31,18.14,26.59,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.95,0.0,0.0,72.41,0.51,106.03,46.01,47.15,28.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,25.5,63.73,0.4
TERRA ENDINS CB VILATORRADA Equipo Rival,['Mitjana Rival'],22.0,202.27,68.36,17.86,38.55,0.46,6.59,24.32,0.27,12.86,20.14,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.73,0.0,0.0,68.82,0.49,99.34,44.14,44.36,20.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,24.45,62.86,0.39
