Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltes Rebudes,Val,Possesions,Ritme,OER,% TC Efec,% Jugada,Frec. TL,% Reb Def,% Reb Of,% Assis,% Perd,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Faltes Ofensives,% Perd pase,%Perd pilota,%Perd altres,ORB_wt,AssistFT,Assist2P,Assist3P,% AssistFT,%Assist2P,%Assist3P,Punts amb assist,OER amb assist,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC
CB SANTA COLOMA A Equipo,['Mitjana'],11.0,200.0,69.82,18.36,40.0,0.46,6.27,24.27,0.26,14.27,20.73,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.09,0.0,0.0,73.36,0.5,95.17,43.21,44.27,22.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,24.64,64.27,0.38
CB SANTA COLOMA A Equipo Rival,['Mitjana Rival'],11.0,200.0,70.82,17.73,39.45,0.45,6.09,22.55,0.27,17.09,27.55,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.09,0.0,0.0,74.09,0.5,95.58,43.33,45.54,27.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,23.82,62.0,0.38
CB.CIUTAT VELLA Equipo,['Mitjana'],12.0,200.0,67.17,15.42,38.67,0.4,7.25,21.17,0.34,14.58,24.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.08,0.0,0.0,70.58,0.51,95.16,43.94,44.32,24.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,22.67,59.83,0.38
CB.CIUTAT VELLA Equipo Rival,['Mitjana Rival'],12.0,200.0,69.33,17.5,34.67,0.5,6.08,23.25,0.26,16.08,25.25,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0.0,0.0,69.0,0.49,100.48,45.97,47.57,27.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,23.58,57.92,0.41
GRUP VIA - CB ARTES Equipo,['Mitjana'],12.0,200.0,70.75,18.67,38.33,0.49,6.42,24.08,0.27,14.17,21.5,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.42,0.0,0.0,71.83,0.5,98.49,45.33,46.02,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,25.08,62.42,0.4
GRUP VIA - CB ARTES Equipo Rival,['Mitjana Rival'],12.0,200.0,61.33,18.83,42.58,0.44,4.17,19.42,0.21,11.17,20.83,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0,71.17,0.5,86.18,40.46,42.0,18.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,23.0,62.0,0.37
IBERSOFAS - CB ARGENTONA  A Equipo,['Mitjana'],12.0,200.0,76.5,18.83,37.42,0.5,6.83,24.92,0.27,18.33,28.25,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.08,0.0,0.0,74.75,0.51,102.34,46.66,48.31,29.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,25.67,62.33,0.41
IBERSOFAS - CB ARGENTONA  A Equipo Rival,['Mitjana Rival'],12.0,200.0,69.83,17.25,37.25,0.46,6.83,24.17,0.28,14.83,24.83,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.33,0.0,0.0,72.33,0.49,96.54,44.78,45.42,24.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,24.08,61.42,0.39
MARISTES ADEMAR Equipo,['Mitjana'],12.0,200.0,63.42,17.42,38.67,0.45,5.17,20.08,0.26,13.08,22.67,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.92,0.0,0.0,68.67,0.49,92.35,42.84,44.28,22.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,22.58,58.75,0.38
MARISTES ADEMAR Equipo Rival,['Mitjana Rival'],12.0,200.0,66.25,16.17,38.58,0.42,6.25,23.25,0.27,15.17,22.33,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.92,0.0,0.0,71.58,0.51,92.55,41.31,43.0,24.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,22.42,61.83,0.36
TERRA ENDINS CB VILATORRADA Equipo,['Mitjana'],12.0,200.0,59.92,14.5,32.67,0.44,6.17,25.42,0.24,12.42,18.92,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.08,0.0,0.0,66.33,0.48,90.33,40.89,41.64,21.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,20.67,58.08,0.36
TERRA ENDINS CB VILATORRADA Equipo Rival,['Mitjana Rival'],12.0,200.0,69.67,18.83,40.25,0.47,6.08,20.0,0.3,13.75,23.58,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.25,0.0,0.0,70.58,0.52,98.7,46.4,46.94,22.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,24.92,60.25,0.41
U.E. CLARET A Equipo,['Mitjana'],12.0,202.08,69.08,16.58,36.33,0.46,6.33,22.67,0.28,16.92,28.25,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.92,0.0,0.0,71.42,0.51,96.73,44.21,46.09,28.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,22.92,59.0,0.39
U.E. CLARET A Equipo Rival,['Mitjana Rival'],12.0,202.08,60.33,14.58,37.83,0.39,5.92,21.5,0.28,13.42,21.83,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.25,0.0,0.0,68.92,0.49,87.55,39.54,41.04,22.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,20.5,59.33,0.35
UB SANT ADRIA A Equipo,['Mitjana'],12.0,202.08,64.67,15.67,38.08,0.41,6.42,25.75,0.25,14.08,23.75,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.25,0.0,0.0,74.25,0.5,87.09,39.62,40.92,22.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,22.08,63.83,0.35
UB SANT ADRIA A Equipo Rival,['Mitjana Rival'],12.0,202.08,68.5,18.0,39.92,0.45,6.0,23.25,0.26,14.5,23.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.83,0.0,0.0,73.25,0.5,93.52,42.74,44.14,22.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,24.0,63.17,0.38
UE MATARO  - TC Equipo,['Mitjana'],12.0,200.0,68.25,18.25,37.08,0.49,6.5,25.92,0.25,12.25,22.5,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.92,0.0,0.0,72.83,0.5,93.71,44.44,44.28,19.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,24.75,63.0,0.39
UE MATARO  - TC Equipo Rival,['Mitjana Rival'],12.0,200.0,70.17,18.17,39.58,0.46,7.5,24.33,0.31,11.33,17.75,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,71.67,0.5,97.91,46.02,44.83,17.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,25.67,63.92,0.4
