Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltes Rebudes,Val,Possesions,Ritme,OER,% TC Efec,% Jugada,Frec. TL,% Reb Def,% Reb Of,% Assis,% Perd,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Faltes Ofensives,% Perd pase,%Perd pilota,%Perd altres,ORB_wt,AssistFT,Assist2P,Assist3P,% AssistFT,%Assist2P,%Assist3P,Punts amb assist,OER amb assist,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC
COCHESINTERNET.NET CB ALPICAT Equipo,['Mitjana'],19.0,201.32,70.53,18.74,39.47,0.47,6.47,26.89,0.24,13.63,22.74,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.11,0.0,0.0,73.32,0.51,96.2,42.86,43.53,20.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,25.21,66.37,0.38
COCHESINTERNET.NET CB ALPICAT Equipo Rival,['Mitjana Rival'],19.0,201.32,64.74,15.11,37.79,0.4,6.74,24.68,0.27,14.32,23.58,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.53,0.0,0.0,69.89,0.49,92.62,40.35,41.47,22.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,21.84,62.47,0.35
GRUP VIA - CB ARTES Equipo,['Mitjana'],19.0,200.0,70.0,16.47,33.16,0.5,8.32,27.32,0.3,12.11,19.63,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.42,0.0,0.0,66.32,0.49,105.56,47.87,46.08,20.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,24.79,60.47,0.41
GRUP VIA - CB ARTES Equipo Rival,['Mitjana Rival'],19.0,200.0,63.16,16.37,40.42,0.4,5.68,22.89,0.25,13.37,21.89,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.79,0.0,0.0,70.0,0.51,90.23,39.32,40.91,21.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,22.05,63.32,0.35
LA SALLE MANRESA S.GOL Equipo,['Mitjana'],19.0,201.32,71.05,18.0,37.26,0.48,7.63,27.32,0.28,12.16,18.47,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.63,0.0,0.0,69.79,0.49,101.81,45.6,44.68,18.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,25.63,64.58,0.4
LA SALLE MANRESA S.GOL Equipo Rival,['Mitjana Rival'],19.0,201.32,68.95,19.58,42.95,0.46,6.53,23.58,0.28,10.21,17.42,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.11,0.0,0.0,71.21,0.51,96.82,44.15,43.38,15.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,26.11,66.53,0.39
LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS Equipo,['Mitjana'],19.0,200.0,64.32,16.11,38.32,0.42,4.89,21.53,0.23,17.42,26.21,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.53,0.0,0.0,68.47,0.51,93.93,39.18,43.09,29.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,21.0,59.84,0.35
LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS Equipo Rival,['Mitjana Rival'],19.0,200.0,61.26,16.0,37.63,0.43,5.79,22.05,0.26,11.89,18.47,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.74,0.0,0.0,65.05,0.49,94.17,41.36,42.11,19.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,21.79,59.68,0.37
NOU BASQUET OLESA A Equipo,['Mitjana'],18.0,200.0,73.89,20.61,41.94,0.49,6.06,19.0,0.32,14.39,22.78,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,0.0,68.11,0.5,108.48,48.72,49.31,23.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,26.67,60.94,0.44
NOU BASQUET OLESA A Equipo Rival,['Mitjana Rival'],18.0,200.0,64.56,16.83,39.39,0.43,6.5,24.78,0.26,11.39,18.61,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.22,0.0,0.0,69.44,0.5,92.96,41.43,41.41,17.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,23.33,64.17,0.36
PUJOL CB MOLLERUSSA Equipo,['Mitjana'],18.0,201.39,61.0,15.28,39.17,0.39,5.78,23.67,0.24,13.11,20.5,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.67,0.0,0.0,68.94,0.49,88.48,38.11,39.69,20.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,21.06,62.83,0.34
PUJOL CB MOLLERUSSA Equipo Rival,['Mitjana Rival'],18.0,201.39,74.0,17.89,36.83,0.49,8.61,30.22,0.28,12.39,20.61,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.83,0.0,0.0,73.06,0.51,101.29,45.94,44.4,18.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,26.5,67.06,0.4
SD ESPANYOL Equipo,['Mitjana'],19.0,200.0,70.47,17.63,37.21,0.47,6.74,24.0,0.28,15.0,25.05,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.68,0.0,0.0,69.32,0.51,101.67,45.31,46.01,24.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,24.37,61.21,0.4
SD ESPANYOL Equipo Rival,['Mitjana Rival'],19.0,200.0,63.47,17.42,37.68,0.46,6.0,25.05,0.24,10.63,16.21,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.89,0.0,0.0,67.05,0.49,94.66,42.11,42.09,16.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,23.42,62.74,0.37
TERRA ENDINS CB VILATORRADA Equipo,['Mitjana'],19.0,200.0,69.0,16.84,40.37,0.42,7.0,25.74,0.27,14.32,22.79,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.26,0.0,0.0,73.05,0.51,94.45,41.36,42.14,21.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,23.84,66.11,0.36
TERRA ENDINS CB VILATORRADA Equipo Rival,['Mitjana Rival'],19.0,200.0,73.05,16.68,34.74,0.48,8.63,27.47,0.31,13.79,22.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.42,0.0,0.0,69.0,0.49,105.87,47.63,46.32,22.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,25.32,62.21,0.41
VEDRUNA GRACIA A Equipo,['Mitjana'],19.0,200.0,67.95,16.37,33.53,0.49,7.58,26.37,0.29,12.47,19.26,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.58,0.0,0.0,65.63,0.49,103.53,46.31,45.41,20.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,23.95,59.89,0.4
VEDRUNA GRACIA A Equipo Rival,['Mitjana Rival'],19.0,200.0,69.68,18.26,37.37,0.49,6.89,25.63,0.27,12.47,19.84,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.47,0.0,0.0,68.84,0.51,101.22,45.41,45.11,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,25.16,63.0,0.4
