Minuts (jugador),Minuts (valor),Punts (jugador),Punts (valor),T2 Anot (jugador),T2 Anot (valor),T2 Fets (jugador),T2 Fets (valor),% T2 (jugador),% T2 (valor),T3 Anot (jugador),T3 Anot (valor),T3 Fets (jugador),T3 Fets (valor),% T3 (jugador),% T3 (valor),T1 Anot (jugador),T1 Anot (valor),T1 Fets (jugador),T1 Fets (valor),% T1 (jugador),% T1 (valor),Reb. Ofensius (jugador),Reb. Ofensius (valor),Reb. Defensius (jugador),Reb. Defensius (valor),Rebots (jugador),Rebots (valor),Assist (jugador),Assist (valor),Recuperacions (jugador),Recuperacions (valor),Perd (jugador),Perd (valor),Taps (jugador),Taps (valor),Taps Rebuts (jugador),Taps Rebuts (valor),Mates (jugador),Mates (valor),Faltes Comeses (jugador),Faltes Comeses (valor),Faltes Rebudes (jugador),Faltes Rebudes (valor),Val (jugador),Val (valor),% Asist (jugador),% Asist (valor),% Tir Efec (jugador),% Tir Efec (valor),% Tir Verdader (jugador),% Tir Verdader (valor),GScore (jugador),GScore (valor),TLR% (jugador),TLR% (valor),Possesions Anotades (jugador),Possesiones Anotades (valor),Possesiones No Anotades (jugador),Possesiones No Anotades (valor),Floor Percentage (jugador),Floor Percentage (valor),Punts per Tir (jugador),Puntes per Tir (valor),% Rebots (jugador),% Rebots (valor),% Rebots Def (jugador),% Rebots Def (valor),% Rebots Of (jugador),% Rebots Of (valor),% Recuperacions (jugador),% Recuperacions (valor),Tocs (jugador),Tocs (valor),Us (jugador),Us (valor),Versatilitat (jugador),Versatilitat (valor),Win Scores (jugador),Win Scores (valor),Eficiencia Ofensiva (jugador),Eficiencia Ofensiva (valor),Eficiencia Defensiva (jugador),Eficiencia Defensiva (valor),Diferencia Eficiencia (jugador),Diferencia Eficiencia (valor),Perd Mal Pase (Jugador),Perd Mal Pase (Valor),Perd Pilota Controlada (jugador),Perd Pilota Controlada (valor),Altres Perd (jugador),Altres Perd (valor),Faltes de Tir (jugador),Faltes de Tir (valor),Faltes No de Tir (jugador),Faltes No de Tir (valor),Tecn (jugador),Tecn (valor),Antieportives (jugador),Antieportives (valor),Faltes Ofensives (jugador),Faltes Ofensives (valor),Reb. Of 2p (jugador),Reb. Of 2p (valor),Reb. Of 3p (jugador),Reb. Of 3p (valor),% Reb. Of 2p (jugador),% Reb. Of 2p (valor),% Reb. Of 3p (jugador),% Reb. Of 3p (valor),UsT3 (jugador),UsT3 (valor),TC Anot (jugador),TC Anot (valor),TC Fets (jugador),TC Fets (valor),%TC (jugador),%TC (valor)
b'JUAN JOSE VAZQUEZ NUEZ',24.0,b'SERGI ALA PLA',9.0,b'BERNAT ARELLANO MARCH',2.33,b'ARNAU SANAHUJA CARNE',5.0,b'EDGAR SOLSONA LERI',0.57,b'JOAN SILVESTRE PIJUAN',1.0,b'PAU VILADOMAT COMERMA',3.33,b'CARLOS JIMENEZ OBIS',0.33,b'ROGER PORTELLA SANTOLARIA',2.0,b'GUILLEM TALLADA LLOVERA',3.0,b'JOAN MORERA REG',0.75,b'ROGER PORTELLA SANTOLARIA',0.0,b'ROGER PORTELLA SANTOLARIA',0.0,b'ROGER PORTELLA SANTOLARIA',0.0,b'ROGER PORTELLA SANTOLARIA',0.0,b'ROGER PORTELLA SANTOLARIA',0.0,b'ROGER PORTELLA SANTOLARIA',0.0,b'ROGER PORTELLA SANTOLARIA',0.0,b'ROGER PORTELLA SANTOLARIA',0.0,b'ROGER PORTELLA SANTOLARIA',0.0,b'DAVID CASTELLNOU TEIXIDO',3.0,b'ROGER PORTELLA SANTOLARIA',0.0,b'ROGER PORTELLA SANTOLARIA',0.0,b'ROGER PORTELLA SANTOLARIA',0.0,b'ROGER PORTELLA SANTOLARIA',0.0,b'ROGER PORTELLA SANTOLARIA',0.0,b'ROGER PORTELLA SANTOLARIA',0.0,b'ROGER PORTELLA SANTOLARIA',0.0,b'ROGER PORTELLA SANTOLARIA',0.0,b'ROGER PORTELLA SANTOLARIA',0.0,b'ROGER PORTELLA SANTOLARIA',0.0,b'ROGER PORTELLA SANTOLARIA',0.0,b'ROGER PORTELLA SANTOLARIA',0.0,b'ROGER PORTELLA SANTOLARIA',0.0,b'ROGER PORTELLA SANTOLARIA',0.0,b'ROGER PORTELLA SANTOLARIA',0.0,b'ROGER PORTELLA SANTOLARIA',0.0,b'ROGER PORTELLA SANTOLARIA',0.0,b'ROGER PORTELLA SANTOLARIA',0.0,b'ROGER PORTELLA SANTOLARIA',0.0,b'ROGER PORTELLA SANTOLARIA',0.0,b'ROGER PORTELLA SANTOLARIA',0.0,b'ROGER PORTELLA SANTOLARIA',0.0,b'ROGER PORTELLA SANTOLARIA',0.0,b'ROGER PORTELLA SANTOLARIA',0.0,b'ROGER PORTELLA SANTOLARIA',0.0,b'ROGER PORTELLA SANTOLARIA',0.0,b'ROGER PORTELLA SANTOLARIA',0.0,b'ROGER PORTELLA SANTOLARIA',0.0,b'ROGER PORTELLA SANTOLARIA',0.0,b'ROGER PORTELLA SANTOLARIA',0.0,b'ROGER PORTELLA SANTOLARIA',0.0,b'ROGER PORTELLA SANTOLARIA',0.0,b'ROGER PORTELLA SANTOLARIA',0.0,b'ROGER PORTELLA SANTOLARIA',0.0,b'BERNAT FARELL SILVA',0.59,b'ADRIA FIAGA GARRIDO',3.0,b'FRANCESC PLA DE CASACUBERTA',7.67,b'PAUL ATSU ROMERO',0.48
b'PAU VIROS SOLER',24.0,b'MARC FIGUERAS FERRARONS',9.0,b'ALBERT MARTIN PUJOL',2.33,b'MARC OLLE MARTINEZ',5.0,b'FERRAN BELMONTE CABALLOL',0.54,b'ADRIA FIAGA GARRIDO',1.0,b'PAU VIROS SOLER',3.33,b'VICTOR FUENTES GUIL',0.33,b'ALBERT AGUILERA GAMISANS',2.0,b'EMMANUEL REYES ROSARIO',3.0,b'ELOI CANO CARABACA',0.75,b'JORDI FORNELLS UR',0.0,b'JORDI FORNELLS UR',0.0,b'JORDI FORNELLS UR',0.0,b'JORDI FORNELLS UR',0.0,b'JORDI FORNELLS UR',0.0,b'JORDI FORNELLS UR',0.0,b'JORDI FORNELLS UR',0.0,b'JORDI FORNELLS UR',0.0,b'JORDI FORNELLS UR',0.0,b'ENRIC ALIAGA CHECA',3.0,b'JORDI FORNELLS UR',0.0,b'JORDI FORNELLS UR',0.0,b'JORDI FORNELLS UR',0.0,b'JORDI FORNELLS UR',0.0,b'JORDI FORNELLS UR',0.0,b'JORDI FORNELLS UR',0.0,b'JORDI FORNELLS UR',0.0,b'JORDI FORNELLS UR',0.0,b'JORDI FORNELLS UR',0.0,b'JORDI FORNELLS UR',0.0,b'JORDI FORNELLS UR',0.0,b'JORDI FORNELLS UR',0.0,b'JORDI FORNELLS UR',0.0,b'JORDI FORNELLS UR',0.0,b'JORDI FORNELLS UR',0.0,b'JORDI FORNELLS UR',0.0,b'JORDI FORNELLS UR',0.0,b'JORDI FORNELLS UR',0.0,b'JORDI FORNELLS UR',0.0,b'JORDI FORNELLS UR',0.0,b'JORDI FORNELLS UR',0.0,b'JORDI FORNELLS UR',0.0,b'JORDI FORNELLS UR',0.0,b'JORDI FORNELLS UR',0.0,b'JORDI FORNELLS UR',0.0,b'JORDI FORNELLS UR',0.0,b'JORDI FORNELLS UR',0.0,b'JORDI FORNELLS UR',0.0,b'JORDI FORNELLS UR',0.0,b'JORDI FORNELLS UR',0.0,b'JORDI FORNELLS UR',0.0,b'JORDI FORNELLS UR',0.0,b'JORDI FORNELLS UR',0.0,b'JORDI FORNELLS UR',0.0,b'DANIEL PINES MORENTE',0.58,b'MARC TREVIO QUINTILL',3.0,b'PAUL ATSU ROMERO',7.67,b'ALBERT AGUILERA GAMISANS',0.47
b'JUAN MONTERRUBIO ALVAREZ',24.0,b'EDUARD MAS FERRE',8.67,b'JOS IGNACIO SILVA VUELTA',2.33,b'ALBERT AGUILERA GAMISANS',5.0,b'NIL DEIX RAMIREZ',0.53,b'SALVADOR CLARAMUNT BUSQUETS',1.0,b'MARC NOGUERA MARQUEZ',3.33,b'ALBERT ILLA VILA',0.33,b'RUBEN ROMERO MIRAS',2.0,b'DAVID CASTELLNOU TEIXIDO',3.0,b'EDGAR SOLSONA LERI',0.75,b'EDUARD MAS FERRE',0.0,b'EDUARD MAS FERRE',0.0,b'EDUARD MAS FERRE',0.0,b'EDUARD MAS FERRE',0.0,b'EDUARD MAS FERRE',0.0,b'EDUARD MAS FERRE',0.0,b'EDUARD MAS FERRE',0.0,b'EDUARD MAS FERRE',0.0,b'EDUARD MAS FERRE',0.0,b'GUILLERMO BELLO MARABE',3.0,b'EDUARD MAS FERRE',0.0,b'EDUARD MAS FERRE',0.0,b'EDUARD MAS FERRE',0.0,b'EDUARD MAS FERRE',0.0,b'EDUARD MAS FERRE',0.0,b'EDUARD MAS FERRE',0.0,b'EDUARD MAS FERRE',0.0,b'EDUARD MAS FERRE',0.0,b'EDUARD MAS FERRE',0.0,b'EDUARD MAS FERRE',0.0,b'EDUARD MAS FERRE',0.0,b'EDUARD MAS FERRE',0.0,b'EDUARD MAS FERRE',0.0,b'EDUARD MAS FERRE',0.0,b'EDUARD MAS FERRE',0.0,b'EDUARD MAS FERRE',0.0,b'EDUARD MAS FERRE',0.0,b'EDUARD MAS FERRE',0.0,b'EDUARD MAS FERRE',0.0,b'EDUARD MAS FERRE',0.0,b'EDUARD MAS FERRE',0.0,b'EDUARD MAS FERRE',0.0,b'EDUARD MAS FERRE',0.0,b'EDUARD MAS FERRE',0.0,b'EDUARD MAS FERRE',0.0,b'EDUARD MAS FERRE',0.0,b'EDUARD MAS FERRE',0.0,b'EDUARD MAS FERRE',0.0,b'EDUARD MAS FERRE',0.0,b'EDUARD MAS FERRE',0.0,b'EDUARD MAS FERRE',0.0,b'EDUARD MAS FERRE',0.0,b'EDUARD MAS FERRE',0.0,b'EDUARD MAS FERRE',0.0,b'ALEX FONT MERCADIE',0.58,b'SERGI ALA PLA',3.0,b'ALBERT MARTIN PUJOL',7.67,b'BIEL SALAT TASIAS',0.46
b'FERRAN BELMONTE CABALLOL',23.67,b'ROGER MASDEU ALTES',8.67,b'PAU ROS FERNANDEZ',2.33,b'ROGER PUIG SALTOR',4.67,b'ADRIA FIAGA GARRIDO',0.5,b'IGNASI EXPOSITO CORTS',1.0,b'RUBN CALVO TORTAJADA',3.33,b'BIEL SALAT TASIAS',0.33,b'ALBERT MARTIN PUJOL',2.0,b'ANTONI AGUILERA RIUS',3.0,b'JANIS TOMASCHEK',0.75,b'GERARD TALARN CORTINA',0.0,b'GERARD TALARN CORTINA',0.0,b'GERARD TALARN CORTINA',0.0,b'GERARD TALARN CORTINA',0.0,b'GERARD TALARN CORTINA',0.0,b'GERARD TALARN CORTINA',0.0,b'GERARD TALARN CORTINA',0.0,b'GERARD TALARN CORTINA',0.0,b'GERARD TALARN CORTINA',0.0,b'JOSEP ALEMANY CERVERA',3.0,b'GERARD TALARN CORTINA',0.0,b'GERARD TALARN CORTINA',0.0,b'GERARD TALARN CORTINA',0.0,b'GERARD TALARN CORTINA',0.0,b'GERARD TALARN CORTINA',0.0,b'GERARD TALARN CORTINA',0.0,b'GERARD TALARN CORTINA',0.0,b'GERARD TALARN CORTINA',0.0,b'GERARD TALARN CORTINA',0.0,b'GERARD TALARN CORTINA',0.0,b'GERARD TALARN CORTINA',0.0,b'GERARD TALARN CORTINA',0.0,b'GERARD TALARN CORTINA',0.0,b'GERARD TALARN CORTINA',0.0,b'GERARD TALARN CORTINA',0.0,b'GERARD TALARN CORTINA',0.0,b'GERARD TALARN CORTINA',0.0,b'GERARD TALARN CORTINA',0.0,b'GERARD TALARN CORTINA',0.0,b'GERARD TALARN CORTINA',0.0,b'GERARD TALARN CORTINA',0.0,b'GERARD TALARN CORTINA',0.0,b'GERARD TALARN CORTINA',0.0,b'GERARD TALARN CORTINA',0.0,b'GERARD TALARN CORTINA',0.0,b'GERARD TALARN CORTINA',0.0,b'GERARD TALARN CORTINA',0.0,b'GERARD TALARN CORTINA',0.0,b'GERARD TALARN CORTINA',0.0,b'GERARD TALARN CORTINA',0.0,b'GERARD TALARN CORTINA',0.0,b'GERARD TALARN CORTINA',0.0,b'GERARD TALARN CORTINA',0.0,b'GERARD TALARN CORTINA',0.0,b'ARNAU SANAHUJA CARNE',0.58,b'MARC CORRAL PARCET',3.0,b'ALEJANDRO CODOER ORDOEZ',7.67,b'ALBERT GERM DE TRAVY',0.45
b'GUILLEM PREZ LAYUNTA',23.67,b'ALEX MOR CEBOLLA',8.33,b'EDGAR SOLSONA LERI',2.0,b'MARC FIGUERAS FERRARONS',4.67,b'MUSA TRAWALLY SANNEH',0.5,b'PAUL ATSU ROMERO',1.0,b'IAKI IBAEZ DE ELEJALDE MORALES',3.0,b'IVAN FALCON JUVE',0.33,b'JUAN MONTERRUBIO ALVAREZ',2.0,b'MARC TREVIO QUINTILL',3.0,b'IAKI IBAEZ DE ELEJALDE MORALES',0.75,b'BERNAT FARELL SILVA',0.0,b'BERNAT FARELL SILVA',0.0,b'BERNAT FARELL SILVA',0.0,b'BERNAT FARELL SILVA',0.0,b'BERNAT FARELL SILVA',0.0,b'BERNAT FARELL SILVA',0.0,b'BERNAT FARELL SILVA',0.0,b'BERNAT FARELL SILVA',0.0,b'BERNAT FARELL SILVA',0.0,b'ARNAU TEMPRANO XAMBO',3.0,b'BERNAT FARELL SILVA',0.0,b'BERNAT FARELL SILVA',0.0,b'BERNAT FARELL SILVA',0.0,b'BERNAT FARELL SILVA',0.0,b'BERNAT FARELL SILVA',0.0,b'BERNAT FARELL SILVA',0.0,b'BERNAT FARELL SILVA',0.0,b'BERNAT FARELL SILVA',0.0,b'BERNAT FARELL SILVA',0.0,b'BERNAT FARELL SILVA',0.0,b'BERNAT FARELL SILVA',0.0,b'BERNAT FARELL SILVA',0.0,b'BERNAT FARELL SILVA',0.0,b'BERNAT FARELL SILVA',0.0,b'BERNAT FARELL SILVA',0.0,b'BERNAT FARELL SILVA',0.0,b'BERNAT FARELL SILVA',0.0,b'BERNAT FARELL SILVA',0.0,b'BERNAT FARELL SILVA',0.0,b'BERNAT FARELL SILVA',0.0,b'BERNAT FARELL SILVA',0.0,b'BERNAT FARELL SILVA',0.0,b'BERNAT FARELL SILVA',0.0,b'BERNAT FARELL SILVA',0.0,b'BERNAT FARELL SILVA',0.0,b'BERNAT FARELL SILVA',0.0,b'BERNAT FARELL SILVA',0.0,b'BERNAT FARELL SILVA',0.0,b'BERNAT FARELL SILVA',0.0,b'BERNAT FARELL SILVA',0.0,b'BERNAT FARELL SILVA',0.0,b'BERNAT FARELL SILVA',0.0,b'BERNAT FARELL SILVA',0.0,b'BERNAT FARELL SILVA',0.0,b'ROGER MASDEU ALTES',0.57,b'JUAN AYALA MONCAYO',3.0,b'ROGER MASDEU ALTES',7.67,b'GUILLEM PREZ LAYUNTA',0.45
b'ALEX OLIVE MARTINEZ',23.67,b'BERNAT FARELL SILVA',8.33,b'JUAN AYALA MONCAYO',2.0,b'NIL CRESPO PEIRO',4.67,b'JAN OSUL VIDAL',0.5,b'SERGI ALA PLA',1.0,b'FERRAN MAS FARR',3.0,b'GUILLEM PREZ LAYUNTA',0.33,b'PAU ROS FERNANDEZ',2.0,b'ARNAU GARRABE TOSQUELLA',3.0,b'ALBERT BLANCO FONTANALS',0.75,b'MART TALARN CORTINA',0.0,b'MART TALARN CORTINA',0.0,b'MART TALARN CORTINA',0.0,b'MART TALARN CORTINA',0.0,b'MART TALARN CORTINA',0.0,b'MART TALARN CORTINA',0.0,b'MART TALARN CORTINA',0.0,b'MART TALARN CORTINA',0.0,b'MART TALARN CORTINA',0.0,b'JUAN JOSE VAZQUEZ NUEZ',2.67,b'MART TALARN CORTINA',0.0,b'MART TALARN CORTINA',0.0,b'MART TALARN CORTINA',0.0,b'MART TALARN CORTINA',0.0,b'MART TALARN CORTINA',0.0,b'MART TALARN CORTINA',0.0,b'MART TALARN CORTINA',0.0,b'MART TALARN CORTINA',0.0,b'MART TALARN CORTINA',0.0,b'MART TALARN CORTINA',0.0,b'MART TALARN CORTINA',0.0,b'MART TALARN CORTINA',0.0,b'MART TALARN CORTINA',0.0,b'MART TALARN CORTINA',0.0,b'MART TALARN CORTINA',0.0,b'MART TALARN CORTINA',0.0,b'MART TALARN CORTINA',0.0,b'MART TALARN CORTINA',0.0,b'MART TALARN CORTINA',0.0,b'MART TALARN CORTINA',0.0,b'MART TALARN CORTINA',0.0,b'MART TALARN CORTINA',0.0,b'MART TALARN CORTINA',0.0,b'MART TALARN CORTINA',0.0,b'MART TALARN CORTINA',0.0,b'MART TALARN CORTINA',0.0,b'MART TALARN CORTINA',0.0,b'MART TALARN CORTINA',0.0,b'MART TALARN CORTINA',0.0,b'MART TALARN CORTINA',0.0,b'MART TALARN CORTINA',0.0,b'MART TALARN CORTINA',0.0,b'MART TALARN CORTINA',0.0,b'MART TALARN CORTINA',0.0,b'GUILLEM TALLADA LLOVERA',0.57,b'ALBERT AGUILERA GAMISANS',3.0,b'JAN TERUEL FERRAN',7.67,b'ENRIC ALIAGA CHECA',0.45
b'RUBEN MORALES BUENO',23.5,b'JUAN AYALA MONCAYO',8.33,b'ADRIA RUIZ DE AZUA MALDONADO',2.0,b'JUAN AYALA MONCAYO',4.67,b'MARC PREZ LAYUNTA',0.5,b'DANIEL ROY CARNICER',1.0,b'JAN OSUL VIDAL',3.0,b'CARLOS DAZA GONZALEZ',0.33,b'FERRAN BELMONTE CABALLOL',2.0,b'JOAN PONS MONTERO',3.0,b'ALVARO BELLO MARAB',0.75,b'PAUL ATSU ROMERO',0.0,b'PAUL ATSU ROMERO',0.0,b'PAUL ATSU ROMERO',0.0,b'PAUL ATSU ROMERO',0.0,b'PAUL ATSU ROMERO',0.0,b'PAUL ATSU ROMERO',0.0,b'PAUL ATSU ROMERO',0.0,b'PAUL ATSU ROMERO',0.0,b'PAUL ATSU ROMERO',0.0,b'ALBERT CADAFALCH CASANOVAS',2.67,b'PAUL ATSU ROMERO',0.0,b'PAUL ATSU ROMERO',0.0,b'PAUL ATSU ROMERO',0.0,b'PAUL ATSU ROMERO',0.0,b'PAUL ATSU ROMERO',0.0,b'PAUL ATSU ROMERO',0.0,b'PAUL ATSU ROMERO',0.0,b'PAUL ATSU ROMERO',0.0,b'PAUL ATSU ROMERO',0.0,b'PAUL ATSU ROMERO',0.0,b'PAUL ATSU ROMERO',0.0,b'PAUL ATSU ROMERO',0.0,b'PAUL ATSU ROMERO',0.0,b'PAUL ATSU ROMERO',0.0,b'PAUL ATSU ROMERO',0.0,b'PAUL ATSU ROMERO',0.0,b'PAUL ATSU ROMERO',0.0,b'PAUL ATSU ROMERO',0.0,b'PAUL ATSU ROMERO',0.0,b'PAUL ATSU ROMERO',0.0,b'PAUL ATSU ROMERO',0.0,b'PAUL ATSU ROMERO',0.0,b'PAUL ATSU ROMERO',0.0,b'PAUL ATSU ROMERO',0.0,b'PAUL ATSU ROMERO',0.0,b'PAUL ATSU ROMERO',0.0,b'PAUL ATSU ROMERO',0.0,b'PAUL ATSU ROMERO',0.0,b'PAUL ATSU ROMERO',0.0,b'PAUL ATSU ROMERO',0.0,b'PAUL ATSU ROMERO',0.0,b'PAUL ATSU ROMERO',0.0,b'PAUL ATSU ROMERO',0.0,b'PAUL ATSU ROMERO',0.0,b'JAN TERUEL FERRAN',0.57,b'ARNAU GARRABE TOSQUELLA',3.0,b'ROGER PORTELLA SANTOLARIA',7.33,b'JOAN CARCELLER LOPEZ',0.44
b'DIEGO RODRIGUEZ SANCHEZ',23.5,b'MARIO DE LA SEN MARTN',8.33,b'FRANCESC PLA DE CASACUBERTA',2.0,b'FRANCESC PLA DE CASACUBERTA',4.67,b'JUAN MONTERRUBIO ALVAREZ',0.5,b'GERARD ALIAS FERNANDEZ',1.0,b'FRANCESC PLA DE CASACUBERTA',3.0,b'POL RIGAT FULCARA',0.31,b'ALEX MATENCIO UTIEL',2.0,b'MARC FONTANALS MARTIN',3.0,b'EDUARD MAS FERRE',0.75,b'RUBN CALVO TORTAJADA',0.0,b'RUBN CALVO TORTAJADA',0.0,b'RUBN CALVO TORTAJADA',0.0,b'RUBN CALVO TORTAJADA',0.0,b'RUBN CALVO TORTAJADA',0.0,b'RUBN CALVO TORTAJADA',0.0,b'RUBN CALVO TORTAJADA',0.0,b'RUBN CALVO TORTAJADA',0.0,b'RUBN CALVO TORTAJADA',0.0,b'FERRAN BELMONTE CABALLOL',2.67,b'RUBN CALVO TORTAJADA',0.0,b'RUBN CALVO TORTAJADA',0.0,b'RUBN CALVO TORTAJADA',0.0,b'RUBN CALVO TORTAJADA',0.0,b'RUBN CALVO TORTAJADA',0.0,b'RUBN CALVO TORTAJADA',0.0,b'RUBN CALVO TORTAJADA',0.0,b'RUBN CALVO TORTAJADA',0.0,b'RUBN CALVO TORTAJADA',0.0,b'RUBN CALVO TORTAJADA',0.0,b'RUBN CALVO TORTAJADA',0.0,b'RUBN CALVO TORTAJADA',0.0,b'RUBN CALVO TORTAJADA',0.0,b'RUBN CALVO TORTAJADA',0.0,b'RUBN CALVO TORTAJADA',0.0,b'RUBN CALVO TORTAJADA',0.0,b'RUBN CALVO TORTAJADA',0.0,b'RUBN CALVO TORTAJADA',0.0,b'RUBN CALVO TORTAJADA',0.0,b'RUBN CALVO TORTAJADA',0.0,b'RUBN CALVO TORTAJADA',0.0,b'RUBN CALVO TORTAJADA',0.0,b'RUBN CALVO TORTAJADA',0.0,b'RUBN CALVO TORTAJADA',0.0,b'RUBN CALVO TORTAJADA',0.0,b'RUBN CALVO TORTAJADA',0.0,b'RUBN CALVO TORTAJADA',0.0,b'RUBN CALVO TORTAJADA',0.0,b'RUBN CALVO TORTAJADA',0.0,b'RUBN CALVO TORTAJADA',0.0,b'RUBN CALVO TORTAJADA',0.0,b'RUBN CALVO TORTAJADA',0.0,b'RUBN CALVO TORTAJADA',0.0,b'RUBN CALVO TORTAJADA',0.0,b'GERARD ALIAS FERNANDEZ',0.55,b'MARC OLLE MARTINEZ',3.0,b'GERARD ALIAS FERNANDEZ',7.33,b'ALEX MOR CEBOLLA',0.44
b'ALBERT AGUILERA GAMISANS',23.33,b'MART CU FERR',8.33,b'POL HAGENAERS COS',2.0,b'ENRIC BUJ FELIX',4.67,b'GERARD ALIAS FERNANDEZ',0.5,b'JOSEP ALEMANY CERVERA',1.0,b'CARLOS DAZA GONZALEZ',3.0,b'ALEX OLIVE MARTINEZ',0.31,b'EDUARD MAS FERRE',2.0,b'RUBEN ROMERO MIRAS',3.0,b'XAVIER ROQUETA CLARET',0.75,b'ARNAU OLIVA CARALT',0.0,b'ARNAU OLIVA CARALT',0.0,b'ARNAU OLIVA CARALT',0.0,b'ARNAU OLIVA CARALT',0.0,b'ARNAU OLIVA CARALT',0.0,b'ARNAU OLIVA CARALT',0.0,b'ARNAU OLIVA CARALT',0.0,b'ARNAU OLIVA CARALT',0.0,b'ARNAU OLIVA CARALT',0.0,b'MART DOMNGUEZ COLOMINAS',2.67,b'ARNAU OLIVA CARALT',0.0,b'ARNAU OLIVA CARALT',0.0,b'ARNAU OLIVA CARALT',0.0,b'ARNAU OLIVA CARALT',0.0,b'ARNAU OLIVA CARALT',0.0,b'ARNAU OLIVA CARALT',0.0,b'ARNAU OLIVA CARALT',0.0,b'ARNAU OLIVA CARALT',0.0,b'ARNAU OLIVA CARALT',0.0,b'ARNAU OLIVA CARALT',0.0,b'ARNAU OLIVA CARALT',0.0,b'ARNAU OLIVA CARALT',0.0,b'ARNAU OLIVA CARALT',0.0,b'ARNAU OLIVA CARALT',0.0,b'ARNAU OLIVA CARALT',0.0,b'ARNAU OLIVA CARALT',0.0,b'ARNAU OLIVA CARALT',0.0,b'ARNAU OLIVA CARALT',0.0,b'ARNAU OLIVA CARALT',0.0,b'ARNAU OLIVA CARALT',0.0,b'ARNAU OLIVA CARALT',0.0,b'ARNAU OLIVA CARALT',0.0,b'ARNAU OLIVA CARALT',0.0,b'ARNAU OLIVA CARALT',0.0,b'ARNAU OLIVA CARALT',0.0,b'ARNAU OLIVA CARALT',0.0,b'ARNAU OLIVA CARALT',0.0,b'ARNAU OLIVA CARALT',0.0,b'ARNAU OLIVA CARALT',0.0,b'ARNAU OLIVA CARALT',0.0,b'ARNAU OLIVA CARALT',0.0,b'ARNAU OLIVA CARALT',0.0,b'ARNAU OLIVA CARALT',0.0,b'ARNAU OLIVA CARALT',0.0,b'NIL DEIX RAMIREZ',0.54,b'GUILLEM ANDREU MALE',3.0,b'ARNAU GARRABE TOSQUELLA',7.33,b'RUBEN ROMERO MIRAS',0.44
b'MARTI SOCIATS RUSINES',23.0,b'DAVID CASTELLNOU TEIXIDO',8.0,b'MARC OLLE MARTINEZ',2.0,b'IGNASI EXPOSITO CORTS',4.5,b'BIEL SALAT TASIAS',0.5,b'JAN TERUEL FERRAN',1.0,b'EDUARD MAS FERRE',2.67,b'ROGER MASDEU ALTES',0.31,b'JOSEP ALEMANY CERVERA',2.0,b'IAKI IBAEZ DE ELEJALDE MORALES',2.67,b'FERRAN MAS FARR',0.73,b'ADRIA FIAGA GARRIDO',0.0,b'ADRIA FIAGA GARRIDO',0.0,b'ADRIA FIAGA GARRIDO',0.0,b'ADRIA FIAGA GARRIDO',0.0,b'ADRIA FIAGA GARRIDO',0.0,b'ADRIA FIAGA GARRIDO',0.0,b'ADRIA FIAGA GARRIDO',0.0,b'ADRIA FIAGA GARRIDO',0.0,b'ADRIA FIAGA GARRIDO',0.0,b'ROGER MASDEU ALTES',2.67,b'ADRIA FIAGA GARRIDO',0.0,b'ADRIA FIAGA GARRIDO',0.0,b'ADRIA FIAGA GARRIDO',0.0,b'ADRIA FIAGA GARRIDO',0.0,b'ADRIA FIAGA GARRIDO',0.0,b'ADRIA FIAGA GARRIDO',0.0,b'ADRIA FIAGA GARRIDO',0.0,b'ADRIA FIAGA GARRIDO',0.0,b'ADRIA FIAGA GARRIDO',0.0,b'ADRIA FIAGA GARRIDO',0.0,b'ADRIA FIAGA GARRIDO',0.0,b'ADRIA FIAGA GARRIDO',0.0,b'ADRIA FIAGA GARRIDO',0.0,b'ADRIA FIAGA GARRIDO',0.0,b'ADRIA FIAGA GARRIDO',0.0,b'ADRIA FIAGA GARRIDO',0.0,b'ADRIA FIAGA GARRIDO',0.0,b'ADRIA FIAGA GARRIDO',0.0,b'ADRIA FIAGA GARRIDO',0.0,b'ADRIA FIAGA GARRIDO',0.0,b'ADRIA FIAGA GARRIDO',0.0,b'ADRIA FIAGA GARRIDO',0.0,b'ADRIA FIAGA GARRIDO',0.0,b'ADRIA FIAGA GARRIDO',0.0,b'ADRIA FIAGA GARRIDO',0.0,b'ADRIA FIAGA GARRIDO',0.0,b'ADRIA FIAGA GARRIDO',0.0,b'ADRIA FIAGA GARRIDO',0.0,b'ADRIA FIAGA GARRIDO',0.0,b'ADRIA FIAGA GARRIDO',0.0,b'ADRIA FIAGA GARRIDO',0.0,b'ADRIA FIAGA GARRIDO',0.0,b'ADRIA FIAGA GARRIDO',0.0,b'ADRIA FIAGA GARRIDO',0.0,b'POL CAMPRUBI TRUJILLO',0.54,b'ARNAU TEMPRANO XAMBO',2.67,b'ROGER PUIG SALTOR',7.33,b'IVAN FALCON JUVE',0.44
