Nom,Jornada,Equip,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltes Rebudes,Val,Local,Visitant,Resultat,Diferencia,Titular
b'ARNAU NOLLA DEL VALLE',Jornada 01,[1.0],16.0,9.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,REUS PLOMS SALLE,CB TARRAGONA B,True,12.0,False
b'ARNAU NOLLA DEL VALLE',Jornada 02,[0.5],17.0,4.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BASKET ALMEDA,REUS PLOMS SALLE,True,9.0,False
b'ARNAU SANAHUJA CARNE',Jornada 01,[0.55],28.0,14.0,2.0,5.0,0.4,2.0,6.0,0.33,4.0,10.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,C.B.CASTELLBISBAL A,CLUB NATACIO SABADELL A,False,-2.0,False
b'ARNAU SANAHUJA CARNE',Jornada 02,[0.8],15.0,11.0,1.0,1.0,1.0,3.0,4.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,CLUB NATACIO SABADELL A,TERRA ENDINS CB VILATORRADA,False,-13.0,False
b'ARNAU TEMPRANO XAMBO',Jornada 01,[0.5],18.0,4.0,2.0,3.0,0.67,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,TERRA ENDINS CB VILATORRADA,BASKET ALMEDA,False,-7.0,False
b'ARNAU TEMPRANO XAMBO',Jornada 02,[0.5],23.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,BASKET ALMEDA,REUS PLOMS SALLE,False,-9.0,False
b'ARNAU VALDERRAMA CARREO',Jornada 01,[0.25],14.0,4.0,1.0,6.0,0.17,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,CB CERDANYOLA AL DIA A,C.E.B. PALLEJA A - TAXILINE,False,-17.0,False
b'ARNAU VALDERRAMA CARREO',Jornada 02,[0.5],29.0,4.0,1.0,4.0,0.25,0.0,4.0,0.0,2.0,3.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,C.E.B. PALLEJA A - TAXILINE,C.B. RIPOLLET A,False,-14.0,False
b'BERNAT ARELLANO MARCH',Jornada 01,[0.0],17.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,C.B.CASTELLBISBAL A,CLUB NATACIO SABADELL A,False,-2.0,False
b'BERNAT ARELLANO MARCH',Jornada 02,[0.5],17.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,CLUB NATACIO SABADELL A,TERRA ENDINS CB VILATORRADA,False,-13.0,False
b'BERNAT MESA BEDA',Jornada 01,[1.0],2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CB CERDANYOLA AL DIA A,C.E.B. PALLEJA A - TAXILINE,True,17.0,False
b'BERNAT MESA BEDA',Jornada 02,[0.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CB TARRAGONA B,CB CERDANYOLA AL DIA A,True,9.0,False
b'CARLOS LAPAZ MONTAA',Jornada 01,[0.25],11.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,C.B.CASTELLBISBAL A,CLUB NATACIO SABADELL A,True,2.0,False
b'CARLOS LAPAZ MONTAA',Jornada 02,[0.67],12.0,5.0,1.0,1.0,1.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CLOTET SUZUKI SANT BOI A,C.B.CASTELLBISBAL A,False,-2.0,False
b'CARLOS LAPEA MARTNEZ',Jornada 02,[0.25],17.0,6.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,CLUB NATACIO SABADELL A,TERRA ENDINS CB VILATORRADA,False,-13.0,False
b'CARLOS LOPEZ SALVADOR',Jornada 01,[0.5],17.0,2.0,1.0,2.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,C.B.CASTELLBISBAL A,CLUB NATACIO SABADELL A,True,2.0,False
b'CARLOS LOPEZ SALVADOR',Jornada 02,[1.0],18.0,3.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,CLOTET SUZUKI SANT BOI A,C.B.CASTELLBISBAL A,False,-2.0,False
b'CARLOS MARTIN GASCON',Jornada 01,[0.0],15.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CB CERDANYOLA AL DIA A,C.E.B. PALLEJA A - TAXILINE,False,-17.0,False
b'CARLOS MARTIN GASCON',Jornada 02,[0.0],11.0,2.0,1.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,C.E.B. PALLEJA A - TAXILINE,C.B. RIPOLLET A,False,-14.0,False
b'CARLOS RUIZ OLLER',Jornada 01,[0.88],17.0,17.0,1.0,1.0,1.0,5.0,7.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,C.B. RIPOLLET A,AD TORREFORTA,True,12.0,False
b'CARLOS RUIZ OLLER',Jornada 02,[0.5],13.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,C.E.B. PALLEJA A - TAXILINE,C.B. RIPOLLET A,True,14.0,False
b'CRISTIAN MARTI PAZOS',Jornada 01,[0.0],19.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,TERRA ENDINS CB VILATORRADA,BASKET ALMEDA,False,-7.0,False
b'CRISTIAN MARTI PAZOS',Jornada 02,[0.17],28.0,11.0,4.0,10.0,0.4,0.0,2.0,0.0,3.0,4.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,BASKET ALMEDA,REUS PLOMS SALLE,False,-9.0,False
b'DANIEL FERNANDEZ LINARES',Jornada 01,[0.23],30.0,10.0,3.0,10.0,0.3,1.0,3.0,0.33,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,REUS PLOMS SALLE,CB TARRAGONA B,False,-12.0,False
b'DANIEL FERNANDEZ LINARES',Jornada 02,[0.5],21.0,10.0,1.0,4.0,0.25,2.0,4.0,0.5,2.0,6.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,CB TARRAGONA B,CB CERDANYOLA AL DIA A,False,-9.0,False
b'DANIEL GUILLEN VIVES',Jornada 01,[0.4],19.0,7.0,2.0,3.0,0.67,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TERRA ENDINS CB VILATORRADA,BASKET ALMEDA,False,-7.0,False
b'DANIEL GUILLEN VIVES',Jornada 02,[0.5],16.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BASKET ALMEDA,REUS PLOMS SALLE,False,-9.0,False
b'DAVID AYUSO PELEGRIN',Jornada 01,[0.0],20.0,4.0,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,C.B. RIPOLLET A,AD TORREFORTA,True,12.0,False
b'DAVID AYUSO PELEGRIN',Jornada 02,[0.5],12.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,C.E.B. PALLEJA A - TAXILINE,C.B. RIPOLLET A,True,14.0,False
b'DAVID FERNANDEZ LINARES',Jornada 01,[0.36],33.0,13.0,3.0,7.0,0.43,1.0,4.0,0.25,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,REUS PLOMS SALLE,CB TARRAGONA B,False,-12.0,False
b'DAVID FERNANDEZ LINARES',Jornada 02,[0.58],33.0,13.0,3.0,5.0,0.6,2.0,7.0,0.29,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,CB TARRAGONA B,CB CERDANYOLA AL DIA A,False,-9.0,False
b'DAVID FLORES CABRERA',Jornada 01,[0.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,REUS PLOMS SALLE,CB TARRAGONA B,True,12.0,False
b'DAVID FLORES CABRERA',Jornada 02,[0.25],12.0,4.0,2.0,3.0,0.67,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,BASKET ALMEDA,REUS PLOMS SALLE,True,9.0,False
b'DAVID LOPEZ SALVADOR',Jornada 01,[0.75],24.0,13.0,2.0,2.0,1.0,3.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,C.B.CASTELLBISBAL A,CLUB NATACIO SABADELL A,True,2.0,False
b'DAVID LOPEZ SALVADOR',Jornada 02,[0.6],20.0,9.0,3.0,4.0,0.75,1.0,6.0,0.17,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,CLOTET SUZUKI SANT BOI A,C.B.CASTELLBISBAL A,False,-2.0,False
b'DAVID MICHAEL KING',Jornada 01,[0.0],18.0,2.0,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,REUS PLOMS SALLE,CB TARRAGONA B,True,12.0,False
b'DAVID MICHAEL KING',Jornada 02,[0.0],19.0,4.0,1.0,2.0,0.5,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,BASKET ALMEDA,REUS PLOMS SALLE,True,9.0,False
b'DAVID NAVAS ROJO',Jornada 01,[0.5],11.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,REUS PLOMS SALLE,CB TARRAGONA B,True,12.0,False
b'DAVID NAVAS ROJO',Jornada 02,[0.44],11.0,7.0,2.0,5.0,0.4,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,BASKET ALMEDA,REUS PLOMS SALLE,True,9.0,False
b'EDUARD LOPEZ PADILLA',Jornada 01,[0.0],4.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CLUB NATACIO TERRASSA A,CLOTET SUZUKI SANT BOI A,True,5.0,False
